name,latitude,longitude
Çare Eczanesi,40.9441175,29.1124607
Sevgi Eczanesi,40.9422503,29.1150102
Hasan Ceyhan Eczanesi,40.9491832,29.1072219
Başak Eczanesi,40.9443810,29.1130722
Merkez Şifa Eczanesi,40.9472790,29.1093831
Özen Küçükyalı Eczanesi,40.9427682,29.1124649
Küçükyalı Nihal Eczanesi,40.9413666,29.1151687
Pamir Eczanesi,40.9442679,29.1122356
Duygu Eczanesi,41.0088352,29.0983652
Sıracevizler Solgar Eczanesi,41.0609999,28.9841800
İsimsiz Eczane,40.9977406,29.0984967
Lale Eczanesi,40.8886982,29.1860705
Ferda Eczanesi,40.8903626,29.1904763
Nurdan Eczanesi,40.8903464,29.1900364
Eczane Fatih,40.9555919,29.2718464
Eczane Deniz Hanım,40.9729087,29.2779643
Hale Eczanesi,40.9731930,29.2738979
Ilkyaz pharmacy,40.9654555,29.2657065
Hacettepe Eczanesi,41.0284722,28.6816909
Devran Eczanesi,41.0243470,28.6762323
Esenyurt Poyraz Eczanesi,41.0230226,28.6649072
Arya Eczanesi,41.0335488,28.6783473
Park Eczanesi,41.0336268,28.6768589
Sayın Eczanesi,41.0329873,28.6770404
Akın Eczanesi,41.0283000,28.6776260
Çiçek Eczanesi,41.0270461,28.6771302
Büşra Eczanesi,41.0267271,28.6766611
Yonca Eczanesi,41.0351553,28.6753409
Hayat Eczanesi,41.0213824,28.6749766
Neşe Eczanesi,41.0214587,28.6741890
Ayşegül Eczanesi,41.0188985,28.6651004
Umut Eczanesi,41.0185177,28.6651151
Şam Eczanesi,41.0346593,28.6770905
Seçkin Eczanesi,41.0328377,28.6767874
Kristalşehir Rana Eczanesi,41.0227224,28.6348647
Mimoza Eczanesi,41.0195075,28.6489692
Piri Reis Eczanesi,41.0189664,28.6493320
Elma Eczanesi,41.0048739,28.6565360
Uğurgül Eczanesi,41.0041997,28.6566854
Özçevik Eczanesi,41.0253469,28.6341818
Fatoş Eczanesi,41.0078509,28.6566322
Özhan Eczanesi,41.0335069,28.9827020
Kamer Eczanesi,41.0440057,28.9855795
Babil Eczanesi,41.0472977,28.9859380
Eylül Eczanesi,41.0379814,28.9841038
Canşifa Eczanesi,40.9762734,29.1114977
Yeditepe Eczanesi,41.0778484,28.9168724
Essenora Eczanesi,41.0724985,28.9107026
Kılıç Pharmacy,41.0707173,28.9076596
Özlem Eczanesi,41.0814549,28.9193021
Neşe Eczanesi,41.0806695,28.9194701
Akşemsettin Eczanesi,41.0851838,28.9269674
Büyük Şifa Eczanesi,41.0877130,28.8984502
Emel Eczanesi,41.0877033,28.8986229
Sidar Eczanesi,41.0877154,28.8985357
Gülhan Eczanesi,41.0772826,28.9167972
Pınar Eczanesi,41.0755732,28.9171290
Başak Eczanesi,41.0848440,28.9275043
İlhan Eczanesi,41.0693746,28.9071328
İlayda Eczanesi,41.1081857,28.8951905
Barış Eczanesi,41.1057742,28.8965076
İstanbul Eczanesi,41.1027903,28.8977308
Derman Eczanesi,41.1029703,28.8980745
Yigit Eczane,41.0798595,29.0073110
Haluk Gültekin Eczanesi,41.0220202,29.1931808
Burcu Eczanesi,40.9846038,29.2786074
Eren Eczanesi,40.9696509,29.2586856
Nur pharmacy,40.9696325,29.2574292
Deniz pharmacy,40.9693758,29.2583084
Özyiğit Plato eczane,40.9693920,29.2606473
Leyla Eczanesi,40.9664432,29.2800665
Şifa Eczanesi,40.9696873,29.2572114
Eczane Merkez Sinan,40.9644298,29.2793137
eczanefurkan,40.9483903,29.2981855
Merve eczane,40.9636887,29.2605829
Yeni burçin,40.9678631,29.2535275
Günaydın eczanesi,40.9402361,29.2873843
Derman eczane,40.9674154,29.2557549
Merve Eczanesi,40.9612339,29.2582655
Avrasya Eczanesi,40.9603042,29.2557911
Umut eczane,40.9659274,29.2499772
Yasemin Eczanesi,40.9943543,29.2743802
Turgutreis eczane,40.9666377,29.2804313
Misak pharmacy,40.9697242,29.2576003
Cansu eczane,40.9680372,29.2492928
Büşra eczane,40.9670994,29.2611194
Eczane Gökçe,40.9671966,29.2557764
Kardelen Eczanesi,40.8415915,29.3101741
Zeynepnur Eczanesi,40.9004174,29.1846171
EZCANE,41.0091006,28.9101544
seyitnizam ezcane,41.0092534,28.9101477
Selma Eczane,41.0104469,28.9129003
EZCANE,41.0107863,28.9096634
EZCANE,41.0098581,28.9138318
Davutpaşa Eczanesi,41.0213175,28.9139511
Kale Eczane,41.0192795,28.9109267
Eczane Batu,41.0037154,28.9027192
Biren Eczanesi,41.0076170,28.9081599
Tırızoğlu Eczanesi,41.0001637,28.9015677
Ezcane can,41.0054440,28.9020597
Uğur Eczanesi,41.0006254,28.9043383
Çırpıcı karadeniz eczanesi,40.9970641,28.8962729
BAHAR ECZANESİ,41.0001327,28.9157739
Zümrüt eczanesi,40.9976772,28.8980434
Çağlar Eczane,40.9967336,28.9100209
Eczane,41.0003586,28.9159196
Eczane,40.9966700,28.9120534
Eczane,40.9990076,28.9110426
Eczane Yücel,40.9968885,28.9099090
Eczane,40.9966495,28.9119678
MERCAN ECZANE,41.0001354,28.9127133
Çağrı Eczane,40.9975401,28.9114717
Üsküp Eczanesi,40.9996833,28.9020603
Zeynep Eczanesi,40.9868033,28.9054307
Faris eczanesi,40.9948993,28.8998696
Eczane,40.9869014,28.9055907
Göktürk eczanesi,40.9961577,28.9028285
Eczane Ece,40.9919734,28.8939900
ömür,40.9935609,28.8969476
Sultan,40.9900236,28.9044965
rabia eczane,40.9859671,28.8963858
Fidan,40.9868184,28.9055907
Derya Eczanesi,40.9897029,28.9051718
Deniz Eczanesi,40.9888834,28.9037503
İstasyon Eczanesi,40.9858421,28.9041743
Neşe Eczanesi,40.9867786,28.9041976
ŞEYMA ECZANESİ,40.9959248,28.9147256
Yaşam Eczanesi,40.9911501,28.9039874
Barlas Eczanesi,40.9911740,28.9045002
Yunus Emre,40.9904924,28.9060954
HAMİDİ ECZANESİ,40.9959149,28.9145941
Adliye Eczanesi,40.9937212,28.9060114
Ece Yıldız Eczanesi,40.9905005,28.9062242
Atak Eczanesi,40.9912513,28.8981974
Şebnem Eczanesi,41.0543753,28.8246178
Sezgin Eczanesi,41.0477330,28.8454002
Hakan Eczanesi,41.0595996,28.8529372
ECZANE,41.0505825,28.8493374
Aysun Eczanesi,41.0516709,28.8431085
Lokman Eczanesi,41.0543781,28.8485618
Melodi Eczanesi,41.0652125,28.8559847
Yüzüncü Yıl Aslı Eczanesi,41.0603851,28.8528600
Yaşam,41.0626742,28.8550118
Demir Eczanesi,41.0642643,28.8531173
Gül eczane,41.0509615,28.8495178
Eczane Özler,41.0542069,28.8485659
İkizler Eczanesi,41.0504890,28.8422499
Tan,41.0679870,28.8547379
ECZANE,41.0516709,28.8427817
Nilgün Eczanesi,41.0538226,28.8355160
Çare Eczanesi,41.0530680,28.8312515
Gündoğdu eczanesi,41.0315169,28.8448165
Bağcılar sena eczanesi,41.0253928,28.8456414
Doğa eczane,41.0253737,28.8440054
Hisar eczane,41.0315560,28.8441759
Pinar,41.0266727,28.8291904
Eczane Hürriyet,41.0311856,28.8292950
Kirazlı metro eczanesi,41.0314103,28.8439219
Bağcılar derman eczanesi,41.0306145,28.8464776
Bahar Eczanesi,41.0305235,28.8405353
Vildan eczane,41.0306942,28.8385931
Koridor,41.0199320,28.8230091
Murat,41.0403539,28.8445814
Eczane ipek,41.0346321,28.8406269
Sibel,41.0455277,28.8320611
Eczane Nurcan,41.0431573,28.8476776
Can eczanesi,41.0323932,28.8489402
Eczane Özsoy,41.0347110,28.8550706
Eczane İğde,41.0374110,28.8684252
Demirkök eczanesi,41.0327881,28.8555421
Eczane Vefa,41.0385177,28.8655177
Büyük Eczane,41.0426548,28.8576788
Çınar Eczanesi,41.0401259,28.8593362
Şifa Eczanesi,41.0354829,28.8600043
Eczane Yasemin,41.0427878,28.8575941
Arı eczanesi,41.0327015,28.8565747
Yeni Tabya,41.0400525,28.8620206
Torman,41.0342333,28.8650687
Bağcılar Merkez Eczanesi,41.0299886,28.8696816
Umut eczanesi,41.0313897,28.8502732
Faruk eczanesi,41.0292051,28.8543065
CANSIZOĞLU,41.0200417,28.8587510
Şen Eczanesi,41.0356741,28.9004318
Nilgün Eczanesi,41.0355229,28.9002707
Yeni Altıntepsi Eczanesi,41.0354793,28.9000955
Karaca Eczanesi,41.0354317,28.8999262
Hayat Eczanesi,40.9665879,29.2691537
Eczane,40.9506064,29.1131911
Ağaoğlu Eczanesi,41.0660178,29.0015219
Merih Eczanesi,41.0689751,28.9898908
Anka Eczanesi,40.8651277,29.3429289
Yeni Kerem Eczanesi,40.8705768,29.3292150
Zuhal Eczanesi,41.0681623,29.0424813
Yurdagül Eczanesi,41.0390978,28.8442008
Ünver Eczane,40.8691355,29.3227501
Deva Eczanesi,40.9811126,28.6573627
Fatih Eczanesi,40.9820101,28.6726151
Utku Eczanesi,40.9888925,28.6600460
Gürel Eczanesi,40.9896133,28.6664426
Esma Yavuzkol Eczanesi,40.9818245,28.6573972
Yağız Eczanesi,40.9844536,28.6572712
Özşen Eczanesi,40.9802474,28.6650913
Marmara Eczanesi,40.9793651,28.6753331
Kavaklı Eczanesi,40.9816056,28.6396949
Akasya Eczanesi,40.9851171,28.6602433
Favori Eczanesi,40.9670806,29.1097038
Sema Eczanesi,41.0172179,29.1041215
Eczane Kartal Plus,40.9137344,29.2086724
İsimsiz Eczane,41.0086820,29.1094178
İsimsiz Eczane,41.0259022,29.0215550
Yakacık Eczanesi,40.9182379,29.2245424
İsimsiz Eczane,40.9168901,29.1969499
İkbal Eczanesi,40.9869609,29.0957980
Güzin Eczanesi,41.0008262,29.0775096
Birlik Eczanesi,40.9901430,28.7963118
Şanlı Eczanesi,40.9898458,28.7964081
Güvenler Eczanesi,40.9910770,28.7981160
Beşyol Sağlar Eczanesi,40.9925318,28.7952454
Kudret Eczanesi,40.9949077,28.7911748
Yüksel Eczanesi,40.9953763,28.7912513
Altıner Eczanesi,40.9956625,28.7913364
Bağlar Eczanesi,40.9965412,28.7918068
Doga Eczanesi,41.0736565,28.9040690
Çomoğlu Eczanesi,41.0233704,29.0275810
Can Eczanesi,41.0235127,29.0281331
Eczane UMUT,40.8987834,29.2473531
onikiler,40.9896407,29.0624366
Kristalşehir Emel Eczanesi,41.0227145,28.6351181
Özcan Eczanesi,41.0340250,28.6805557
Bilimer Eczanesi,41.0354773,28.6792531
Ensar Eczanesi,41.0322283,28.6824410
İstanbul Güneş Eczanesi,41.0335961,28.6851012
Serhan Eczanesi,41.0352705,28.6815078
Oben Eczanesi,41.0325846,28.6816546
Sarıoğlu Eczanesi,41.0312147,28.6806600
Harman Eczanesi,41.0306484,28.6792710
Alpsu,41.0311587,28.6791053
Yenikent Eczanesi,41.0392684,28.6781641
Aras Eczanesi,41.0387858,28.6776762
Menek Eczanesi,41.0391057,28.6759569
Öner Eczanesi,41.0411527,28.6726912
Elgin Eczanesi,41.0404026,28.6708849
Evrensel Eczanesi,41.0405937,28.6708252
Mashatan,41.1132238,29.0140136
Neva Eczanesi,41.1125515,29.0203796
Ayça Eczanesi,41.1095392,29.0223497
Turgut Eczanesi,41.0834325,28.9122105
Tandoğan Eczanesi,41.0833597,28.9123814
Dilek Eczanesi,41.0821469,28.9139288
Şifa Eczanesi,41.0825467,28.9147017
Ihlamur Eczanesi,41.0804677,28.9125396
Alper Eczanesi,41.0800639,28.9069736
Aygan Eczanesi,41.0850708,28.9104173
Merve Eczanesi,41.0855117,28.9122179
Nehir Eczanesi,41.0857735,28.9125059
Mevlana Eczanesi,41.0854674,28.9126326
Eczanesi,41.0796556,28.9075402
Siteler Eczanesi,41.0880069,28.9223642
Hekimsuyu Eczanesi,41.0798002,28.9072727
Karakeçili Eczanesi,40.9579225,29.1014366
Umut Eczanesi,40.9753694,29.1135638
Sefaköy Eczanesi,41.0031110,28.7979395
İsimsiz Eczane,41.0644856,28.9798783
Eczane Pozitif,40.9918889,28.8352940
Füsun Eczanesi,40.9680095,29.0635550
Hadımköy Eczanesi,41.1559022,28.6216777
Soydan Eczanesi,41.1578395,28.6130539
Şirin Eczanesi,41.1563350,28.6238922
Duygu Eczanesi,41.1565192,28.6243423
Filiz Eczanesi,40.9959287,28.8428863
Sibel Eczanesi,40.9964943,28.8428986
Güneş Eczanesi,40.9961305,28.8410298
Çetin Eczanesi,40.9922845,28.8433218
Sevda Eczanesi,40.9944800,28.8456510
Deniz Eczanesi,40.9941184,28.8427467
Sağlık Eczanesi,40.9930264,28.8429687
Damla Eczanesi,40.9964946,28.8500119
Yeşilbağlar Eczanesi,40.8877385,29.2191667
Murat Eczanesi,40.8880224,29.2192392
Eczane Dedem,41.0100870,29.0512680
Eczane Flora,40.9182376,29.3031678
Nur Dilek Eczanesi,41.0013760,29.0772945
Hilal Eczanesi,41.0941157,28.7719415
Bahçetepe Eczanesi,41.0982344,28.7674612
Leal Eczanesi,41.1014985,28.7682222
Özen Eczanesi,41.0994978,28.7616062
Vişne Eczanesi,41.1009219,28.7616597
Medikule Eczanesi,41.0947522,28.7743741
Akyol Eczane,40.9866310,28.9047154
İskele Huzur Eczanesi,40.9900628,29.0227363
Işık Eczanesi,41.0178406,29.1917406
Sinan Eczanesi,40.8764197,29.2326530
Bizimevler,41.0636070,28.7052772
Batı Eczanesi,40.8724695,29.2307783
Vural Eczanesi,41.1427457,28.4597534
Alpim Eczanesi,40.9031982,29.3784918
Kaya Eczanesi,41.0791257,29.0738983
Büşra Eczanesi,40.9165054,29.2854205
Kaya Eczanesi,40.9069302,29.2511581
Annem Eczanesi,40.9306339,29.3228820
Nihal Eczanesi,40.8782035,29.2349692
Yaşam Eczanesi,40.8782777,29.2348409
Göktepe Eczanesi,40.8785260,29.2357781
Damla Eczanesi,40.8786080,29.2360064
İkizler Eczanesi,40.8784930,29.2354141
İsimsiz Eczane,40.8785157,29.2354619
Halitbey Eczanesi,40.8812337,29.2334531
Hizmet Eczanesi,40.9236539,29.2904482
Polen Eczanesi,40.9248081,29.2889942
Moda Eczanesi,40.9857311,29.0253335
Tekin Eczanesi,41.0817758,28.7520487
Anıl Eczanesi,41.0805407,28.7514256
Bakırköy Aroma Eczanesi,40.9859461,28.8313170
Eczane Ayda,40.9281702,29.3232336
Taşçı,41.0481595,28.8453878
Bilgin Eczanesi,41.0482406,28.8451910
Güleç Eczanesi,41.0484019,28.8448939
Bülent Eczanesi,40.8811520,29.0699496
Burgazada Eczanesi,40.8800024,29.0692129
Yeni Umut,40.9958875,29.0352311
Zeynep Kamil Eczanesi,41.0156658,29.0246211
Fatih Eczanesi,41.0931751,29.0383526
Etiler Altuğ Eczanesi,41.0819481,29.0370332
Karacabey Eczanesi,41.0841729,29.0383538
Çağlayan Eczanesi,41.0927320,29.0372000
Çobanoğlu Eczanesi,41.0928701,29.0372988
Gözde Eczanesi,41.0816456,28.9824953
Seren Eczanesi,41.0704334,28.9725766
Seher Eczanesi,40.9792068,28.7057741
Can Eczanesi,40.9858905,28.7094704
Eczane Işılay,40.9877178,28.7095079
Aysel Eczanesi,40.9883621,28.7115064
Gülistan Eczanesi,40.9791867,28.7054835
Sevim Eczanesi,40.9833438,28.7194842
Sönmez Eczanesi,40.9797098,28.7066206
Eren Eczanesi,40.9810579,28.7212985
Derman Eczanesi,40.9880405,28.7122095
Balkan Eczanesi,40.9863909,28.7141131
Yurdakul Eczanesi,40.9834198,28.7182657
Yıldız Avcılar Eczanesi,40.9820115,28.7211228
Nur Eczanesi,40.9810141,28.7207482
Ümit Eczanesi,40.9809826,28.7209902
İpek Eczanesi,40.9840426,29.0427060
Çiftehavuzlar Eczanesi,40.9753284,29.0572341
Tepegöz Eczanesi,40.9755893,29.0581225
Lagün Eczanesi,40.9744628,29.0559302
Yağmur Eczanesi,40.9734493,29.0628874
Meltem Eczanesi,40.9666509,29.0679399
Akdeniz Eczanesi,40.8836693,29.2441448
Melike Eczanesi,40.9829948,29.0503558
Ozan,40.9831337,29.0528988
Berk,40.9833606,29.0529598
Fikirtepe Ihlamur Eczanesi,40.9904158,29.0563405
Elizya,40.9962743,29.0560414
Göztepe Soylu Eczanesi,40.9808041,29.0667597
Pelikan,40.9807265,29.0674803
Cömertkent Eczanesi,41.0193096,28.8997438
Eczane Nurol Park,41.0399780,28.8107108
Uhud Eczanesi,41.0156222,28.8962269
Turan Eczanesi,41.0158251,28.8966799
Başak Eczanesi,41.0156035,28.8965667
Modern Eczane,41.0154886,28.8964216
Yaşam Eczanesi,41.0154566,28.8964287
Deniz Eczanesi,41.0148393,28.8914186
Kayaşehir Eczanesi,41.1070590,28.7692683
Berrin Eczanesi,41.0755976,28.6951657
Vaditepe Eczanesi,41.0777979,28.6941126
Damla Eczanesi,41.0726743,28.6938086
Neval Biricik Eczanesi,41.0723362,28.6894698
Şelale Eczanesi,41.0727491,28.6821205
Şu Eczanesi,41.0725553,28.6807442
Loca Eczanesi,41.0705869,28.6875225
Han Eczanesi,41.0816371,28.6838324
Boğazköy Eczanesi,41.0703793,28.6660492
Yıldız Eczanesi,41.0727897,28.6657084
Kent Eczanesi,41.0663877,28.6587837
Ekşinar Eczanesi,40.9851526,28.7958148
Ihlamur Eczanesi,40.9482251,29.1545001
Fidan Eczanesi,40.9306958,29.1688205
Emre Eczanesi,40.9264812,29.1677469
Doğu Eczanesi,40.9113609,29.1635048
Anadolu Eczanesi,40.9115309,29.1637972
Mahinur Eczanesi,40.9126388,29.1602159
Eczane Mall of Istanbul,41.0634332,28.8075364
Gül,40.8472988,29.3019592
Nil Eczanesi,40.8461179,29.3010917
Mahbube Eczanesi,40.8461394,29.3012198
Çınar Eczanesi,40.8461394,29.3012930
İnci Eczanesi,40.9413730,29.1182400
Ors Eczanesi,40.9437299,29.1179267
Örmeci,40.9345255,29.1269020
Gelibolu,40.9332423,29.1309850
Eczane Mostar,41.0631992,28.8912268
Marin,40.9172645,29.1459793
Nefes,40.9171155,29.1457943
Ceviz,40.9169619,29.1459955
Seren Eczanesi,40.9173189,29.1446986
Çamlık Eczanesi,40.9232706,29.2908181
Nişantepe Eczanesi,41.0412109,29.2623568
Mega,41.0104474,29.0417701
Vera,41.0034656,29.0449995
Acıbadem Selma,41.0064532,29.0513749
Acibadem Demet,41.0135614,29.0544643
Petunya,41.0149731,29.0537372
Vadistanbul Eczanesi,41.1057927,28.9869458
Barbaros,41.0172645,29.0316938
Babacan,41.0164864,29.0257269
Tevfik Remzi,41.0233083,29.0117242
Sağlık,41.0234284,29.0118126
Olimpa Eczanesi,41.1091631,28.7887676
Vadiyaka Eczanesi,41.1124460,28.7855184
Mavera Başakşehir Eczanesi,41.1078353,28.7897656
İkinci Etap Eczanesi,41.1072290,28.7846917
Şifa Eczanesi,41.0999183,28.7902249
Arterium Eczanesi,41.1020520,28.7866561
Beykoz Eczanesi,41.1354199,29.0891488
Olgun Eczanesi,41.1347310,29.0907186
Yalı Eczanesi,41.1347432,29.0914616
Aslı Eczanesi,40.9075907,29.1727524
Can Eczanesi,40.9892073,29.0909399
Defne Eczanesi,41.1082544,28.7581699
Botanik Eczanesi,40.9873846,29.1442332
Funda Eczanesi,41.0213742,28.5833508
Semt Eczanesi,41.0144623,28.8901823
Metrokent Eczanesi,41.1066269,28.8032610
İsimsiz Eczane,41.0762311,29.0214497
Lokman Eczanesi,41.1315915,28.7807410
Papatya Eczanesi,41.1315214,28.7800536
Emre Eczanesi,41.0645895,28.9031299
Cemre Eczanesi,41.0717402,28.9049274
Kerem Eczanesi,41.0689731,28.8996901
Oğuz Eczanesi,41.0716851,28.9045507
Funda Eczanesi,41.0994898,28.7891716
Soydan,41.0077092,29.1073509
En Elegance Eczanesi,40.9849911,29.1078170
İsimsiz Eczane,41.0138432,28.9701723
Libadiye Eczanesi,41.0107391,29.0744351
Kaycı,41.0242589,29.0840939
Vanilya,41.0241244,29.0823657
İsimsiz Eczane,41.0555864,28.6889541
Duru Parlak Eczanesi,41.0690890,29.0089177
Yeni Derman Eczanesi,41.0418130,28.9036081
Merkez Eczane,41.1147887,29.0553349
Elif Eczanesi,40.9782858,29.0891174
Ceren Eczanesi,40.9813678,29.0879875
Funda Eczanesi,41.1180290,29.0656490
Yalı Eczanesi,41.0896726,29.0564755
Abdül Macid Mete Eczanesi,41.0672380,29.0428967
Ayfer Eczanesi,40.9363770,29.1492118
Selin Eczanesi,41.0640766,28.6870631
Eczane Hatice,40.9179680,29.2257942
Akalın Eczane,40.9946172,28.7091846
Eczane Feyza,40.9168482,29.1969944
Eczane Hüma,40.9154753,29.2017625
Irmak Eczanesi,40.9848773,29.0380051
Ömür Eczanesi,40.9797947,29.1143523
İda Eczanesi,40.9800989,29.1183718
Rıhtım Eczanesi,40.9909116,29.0276305
Akın Eczanesi,40.9919127,29.0326318
Aysun Eczanesi,41.0028412,28.6425771
Demirciköy Eczanesi,41.2346324,29.0558906
Papatya Eczanesi,40.9861225,28.6169171
Ataç Eczanesi,40.9866086,28.6164101
Özlem Eczanesi,41.0160301,29.1273677
Ufuk Ecznesi,41.1002327,28.3763244
Akasya Eczanesi,41.0777659,28.2491719
Cankat Eczanesi,41.0774452,28.2491320
Adile Şerki Eczanesi,41.0136556,28.6255998
Medi Eczanesi,41.0145204,28.6266259
Şifapınarı Eczanesi,41.0153612,28.6257343
Beylikdüzü Eczanesi,41.0151671,28.6255976
Marmara Eczanesi,41.0133502,28.6255860
Yalçın Eczanesi,40.9778980,29.0464719
Azra Nihan Eczanesi,40.9354039,29.1242659
Yeni İstanbul Eczanesi,40.9789238,29.0847626
Maltepe Plus Eczanesi,40.9252106,29.1307924
Naturel Eczanesi,40.9730331,29.0499468
Melike Eczanesi,40.9324112,29.1271211
Çağatay Eczanesi,40.9411311,29.1156208
Gülay Öner Eczanesi,40.9428447,29.1138406
Kozyatağı Eczanesi,40.9665801,29.0873139
İkbal Eczanesi,40.9816327,29.1152136
Deva Eczanesi,41.0379321,28.9127219
Özen Eczanesi,41.0378134,28.9134944
Gözde Eczanesi,41.0362807,28.9119740
Sezen Eczanesi,41.0356778,28.9120781
Ayşe Lerzan Eczanesi,40.9911447,29.0247576
Çınar Eczanesi,40.9822634,29.1194560
Diyet Plus Eczanesi,40.9831003,29.1180538
Orta Eczanesi,40.9032845,29.3771204
Ihlamur Eczanesi,40.8957723,29.3558282
Orhanlı Eczanesi,40.8849518,29.3503885
Elarya Eczanesi,41.0578081,28.8638037
Göl Eczanesi,41.0207252,28.5784554
İsimsiz Eczane,41.0086236,29.1350550
Mimar Sinan Eczanesi,41.0231284,29.0153589
İnistanbul Eczanesi,41.0226876,28.9010107
Sahil Eczanesi,40.9715884,29.0523610
Şifa Eczanesi,40.9596198,28.8233673
Felif Eczanesi,40.9789288,29.1084165
Niymet Eczanesi,41.0159212,28.8576568
Yüksel Eczanesi,41.0161378,28.8578102
Onur Eczanesi,41.0159730,28.8576532
Zuhal Eczanesi,41.0160506,28.8576676
Molino,41.0869790,28.9025247
Figen Eczanesi,41.0895763,28.9020483
MİSSTANBUL ECZANESİ,41.0933199,28.8056725
Çelen Eczanesi,40.9843769,28.8722173
medikule eczanesi,41.0939903,28.7749456
başak eczanesi,41.0936474,28.7741741
megaşehir,41.0950902,28.7743318
ezel dündar eczanesi,41.1005276,28.8103958
İstoç eczanesi,41.0658494,28.8247044
Dinç Şahin Eczanesi,41.0030605,28.6301651
Elvan Eczanesi,40.9780239,28.7219043
Reisoğlu Eczanesi,41.0969879,28.8735766
Hayat Eczanesi,41.0935968,28.8734478
Ataşehir Pak Eczanesi,40.9805312,29.1136678
Hakan Eczanesi,40.9483634,29.1062463
Yayla Eczanesi,40.9499980,29.1056671
Eczane Menderes,41.0435556,28.8798318
Optimum Eczanesi,40.9884909,29.0853626
Tijen Eczanesi,40.9801360,29.1128943
Can Buket Eczanesi,40.9803030,29.1128728
Ömür Eczanesi,40.9829949,29.0648143
Ata Eczanesi,40.9829272,29.0650070
Rami Meydan Eczanesi,41.0480311,28.9203160
İsimsiz Eczane,41.0072025,28.9548719
Suadiye Su Eczanesi,40.9593237,29.0821985
Şükran Eczanesi,40.9464395,29.1100350
Gülden Eczanesi,41.0131578,28.5997124
Caymazer Eczanesi,41.0592603,28.9068176
Çözüm Eczanesi,40.9787526,28.7223003
Yıldırım Eczanesi,40.9789546,28.7221271
Emek Eczanesi,40.9789749,28.7226403
Fenerbahçe Eczanesi,40.9742756,29.0465528
Metro Bostancı Eczanesi,40.9670446,29.1064973
Karaca Eczanesi,40.9668825,29.0872360
Taner Eczanesi,41.0868358,28.8761984
Çakır Eczanesi,41.0826731,28.8822280
İsimsiz Eczane,41.0093542,28.8729703
Merve Eczanesi,40.9810379,29.1257891
Esin Eczanesi,41.0390207,28.9076432
Serpil Eczanesi,41.0124944,28.6963040
Çamlık Eczanesi,41.0117647,29.1279290
Kurfalı Eczanesi,40.9013733,29.2284852
Serhat Eczanesi,41.1155370,28.9983341
Merkez Eczanesi,41.1159514,28.9995681
Murat Eczanesi,41.1157392,28.9982511
Aybüke İrem Eczanesi,40.9843016,29.0563903
Yeni Güneş Eczanesi,40.9795597,29.0819673
Eczane Birsu,40.9875054,29.0253086
Göztepe Eczanesi,40.9842205,29.0571668
Selin Yılmaz Eczanesi,40.9795832,29.0866820
Ufuk Eczanesi,41.0982949,28.9008598
Yüksek,40.9886657,29.0268280
Gaziosmanpaşa Yağmur Eczanesi,41.0595210,28.9077695
Nar Ağacı Eczanesi,40.9864223,29.0465921
Merkez Eczanesi,41.0737949,28.2460655
Günay Eczanesi,41.0730106,28.2497567
Halk Eczanesi,41.0730575,28.2504133
Silivri Eczanesi,41.0739407,28.2465220
Erciyes Eczanesi,41.0735654,28.2480516
Aysun Eczanesi,40.9732730,29.1139661
Cadde Gamze Eczanesi,40.9706989,29.0607993
Ada Eczanesi,40.9631613,29.0748752
Venüs Eczanesi,40.9770874,29.0475654
Terece Eczanesi,40.9641624,29.0732142
Kızıltoprak Eczanesi,40.9826755,29.0402776
Çağrı Selamiçeşme Eczanesi,40.9759737,29.0499203
Kelebek Eczanesi,40.9729900,29.0830930
Rami Eczanesi,41.0479753,28.9197143
Pendik Eczanesi,40.8793616,29.2324806
Watsons,41.0144764,28.9455946
Biricik Eczanesi,41.0771918,28.9471799
Ülkü Eczanesi,40.9799219,29.0814091
İpek Eczanesi,41.1631641,29.5745964
Sönmez Eczanesi,40.9745309,29.0815312
Ceyna Eczanesi,41.0525711,28.9923566
Peri Eczanesi,41.0528392,28.9939254
Doğa Eczanesi,40.8310524,29.3568616
Şeyma Eczanesi,40.8315787,29.3577638
İsimsiz Eczane,41.0081102,28.9746722
Övgü Eczanesi,41.0779068,28.9299805
İsimsiz Eczane,41.0472939,28.9868846
Yeldeğirmeni Eczanesi,40.9938016,29.0300277
Plus Eczanesi,40.9362380,29.3677049
Temizel Eczane,40.9864397,29.0309872
Eczane Elmas,40.9967867,29.0292036
Eczane Peköz,40.9310120,29.3061751
Buse Eczanesi,41.1028959,28.8643759
Ezel Eczanesi,40.9825357,29.0391918
Bahçeköy Eczanesi,41.1784179,28.9919467
İsimsiz Eczane,41.0323506,28.9832427
İsimsiz Eczane,41.0322772,28.9831633
Eczane Yeni Dilek,40.9679446,29.0933215
Heybeliada Eczanesi,40.8775835,29.1001603
İsimsiz Eczane,40.8774566,29.1000614
Aile Eczanesi,40.9811744,29.0844928
Güngör Eczanesi,40.9775886,29.0932446
Emre Eczanesi,41.0459700,28.9037297
Vitamin Eczanesi,41.0460259,28.9033466
Eczane Ece Bayram,40.9807524,29.0424067
İsimsiz Eczane,41.0339970,28.9777288
Eczane Beyaz Köşk,40.9819032,29.0413991
Eczane Önal,41.0311384,29.2303689
Yeni Özlem Eczanesi,41.0133333,28.8550289
Abay Pharma Pharmaceutical company,40.9979790,29.1402792
